canonical_chain_id,canonical_chain_name,latest_paper_ready_year,final_risk_score,any_support,risk_bearing_ge2,material_risk_ge3,direct_funded_eq4,final_forms,providers,purposes,evidence_quote
S0348,Carl's Jr,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we nor any of our agents or affiliates offer direct or indirect financing to you or guarantee any of your notes, leases or obligations."
U_832074f3,"Carousel’s Franchise Group, LLC",2023,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation."
S6458,Carrabba’s Italian Grill,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
S2138,Carstar,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
U_6886faf3,Carstar Franchisor SPV LLC,2023,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
S0349,Cartridge World,2024,2,1,1,0,0,initial_fee_installment | lender_referral_compensation | lender_referral_compensation | initial_fee_installment,franchisor | affiliate | third_party,fee | other,"We may offer direct financing, but neither we nor our affiliates are obligated to provide any funding to you. || At this time, we and our affiliate are the only potential lenders under the direct financing agreement. || We may in the future also provide indirect financing through third parties and receive referral fees from these third party providers. || We do not guarantee your note, lease or obligation. || We will provide a promissory note (a “Note”) for the amount financed and any financing charges that you ... must sign the Note if we agree to offer you direct financing on your Initial Franchise Fee. || We have the right to assign your Note to a third party."
S0351,Carvel,2026,1,1,0,0,0,lender_referral | financing_application_assistance | passive_sba_directory_access,third_party,other,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation. || We may refer you to leasing or financing companies not affiliated with us. || We participate in the SBA’s Franchise Directory."
S2492,Casa De Corazon,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations."
U_9b12ea18,"Casa De Spin Franchising, LLC",2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations."
U_e41ee28e,"Casa Franchising, LLC",2022,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer, directly or indirectly, any financing to you to help you establish your business. || We do not guarantee any note, lease or other obligation you incur."
S8145,Casago,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"neither we nor our affiliates offer direct or indirect financing to franchisees. We will not guarantee your note, lease or other obligation."
U_e41f36c0,Casale Franchising LLC,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation."
S8361,Cascadia Pizza Co,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or other obligation."
U_889b476f,"Casey Hawkins, Inc",2022,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
S4082,Casey's Cleaning,2021,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we nor any of our affiliates offer direct or indirect financing. || Neither we nor any of our affiliates will guarantee your lease, note, or other obligations."
U_29fb88c9,"Cash Plus, Inc",2015,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing or guarantee your note, lease or other obligations."
U_78671df3,"Catimini USA, Ltd",2016,2,1,1,0,0,seller_inventory_or_equipment_credit,franchisor,inventory,"We do not guarantee any note, lease or any other of your obligations || We will provide You certain extensions of credit, to finance the cost to acquire the necessary inventory to operate the Catimini/^ Store || These extensions of credit consist of providing You terms (negotiated between You and us) to pay Your invoices, relating to the purchase of inventory || sel 1 assign 01 dist ount to a th'i cl pair'"
U_bed25b9f,"Cauldron Capital Holdings, LLC",2016,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer, either directly or indirectly, any financing arrangements to you || We do not guarantee your notes, leases or other obligations"
U_85d56cb4,CB,2026,4,1,1,1,1,development_incentive_or_forgivable_loan | direct_loan | discretionary_financial_assistance_instrument_unspecified | formal_third_party_financing_program,franchisor | affiliate | third_party,construction_conversion | store_acquisition | working_capital | other,"We or a Related Party primarily offers two types of financing. || We may offer a Conversion Promissory Note (“CPN”) to assist you in paying certain conversion or opening costs associated with your affiliation with the System || The CPN provides for an annual opportunity to achieve forgiveness of a portion of the principal upon satisfaction of certain annual Gross Revenues thresholds. || As an alternative to a CPN, we may offer financing opportunities to existing franchisees for acquisition opportunities or other business-related expenses under an interest-bearing Expansion Promissory Note. || If Anywhere Services Group has a lender that provides finance opportunities to franchisees under the Strategic Partnership Program, we or Anywhere Services Group may receive payments from such lender."
U_4e45a9bc,CBC Restaurant Corp,2018,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer any direct or indirect financing || We do not guarantee your note, lease or obligation"
U_c3a96c62,CBD American Shaman,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not provide any financing of any of the fees or costs of purchasing, developing, or operating a CBD American Shaman franchise. || We do not guaranty your lease or any other obligation you incur."
U_1f66e342,"CBD Franchising, Inc",2014,2,1,1,0,0,seller_fee_financing,franchisor,fee,"CBDF will finance up to the amount by which your Territory Fee exceeds $40,000 || We do not finance any other fee or amount || We do not guarantee your note, lease or obligation || We and our affiliates have no past practice or future intent of selling, assigning or discounting franchisees' financing arrangements to a third party"
U_a3ce4158,"CCO Placement, Inc",2018,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing for any amount due under the Franchise Agreement. || We do not guarantee your note, lease or any other obligation."
S0296,CD One Price Cleaners,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
U_a4fc3954,CEFA Early Years School,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations."
U_db20b014,Ceiling Guru,2022,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing to you. || We do not guarantee any note, lease, or obligation of yours. || We do not receive any direct or indirect payments or other consideration from any person for the placement of financing with the lender."
S3936,Celebree School,2026,4,1,1,1,1,affiliate_equipment_lease | lease_guarantee | financing_application_assistance | lender_referral_compensation | franchisor_or_affiliate_premises_lease | lease_guarantee | third_party_financing_arrangement_assistance,franchisor | affiliate | third_party,lease_site | other,"CPI or one of its affiliates may offer to lease the premises of your Celebree School to you. || From time to time in rare situations, we or our affiliates may provide a short term limited lease guarantee. || During the site selection process, you must retain the services of a financing consultant designated by us, which may be an affiliate of ours, to assist you with: (1) preparing a three (3) year financial pro forma outlining the actions that you will take to ensure that your operation and management of the School are in compliance with our standards; and (2) preparing and submitting financial applications to our preferred lenders to obtain financing for the development of your School. || The financing consultant may receive compensation from the lender that you select for financing the School that could range from 1% to 2.5% of the loan amount. || Except as described above, we do not offer direct or indirect financing to franchisees. We will not guarantee your note, lease, or other obligation."
