canonical_chain_id,canonical_chain_name,year,final_risk_score,final_score_status,paper_ready,n_documents,n_unique_item10_versions,sources,final_forms,providers,purposes,evidence_quote,full_item10_text_available
U_b8eb2477,Eyemazy,2025,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer, either directly or indirectly, any financing arrangements to you. || We do not guarantee your notes, leases or other obligations.",1
U_339bc09f,"EZ Plans Franchising, Inc",2014,0,CONSENSUS,1,2,1,CA,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing We do not guarantee your lease or other obligations,1
U_339bc09f,"EZ Plans Franchising, Inc",2017,0,CONSENSUS,1,2,2,CA,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing || We do not guarantee your lease or other obligations,1
U_4a41aa44,EzLane Auto Auctions Inc,2023,0,CONSENSUS,1,2,1,CA | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing.,1
S4743,F-O-R-T-U-N-E PERSONNEL CONSULTANTS (FPC),2024,2,CONSENSUS,1,1,1,NASAA,seller_fee_financing,franchisor,fee,"FFC will finance up to $15,000 of your Initial Franchise Fee using the standard form promissory note attached as Exhibit L (the “Note”). || The Note will be payable in 12 equal monthly installments and can be prepaid without penalty at any time during its term. || We have no direct or indirect financing arrangement with any third party we or our affiliates or agents offer directly or indirectly to you.",1
S4743,F-O-R-T-U-N-E PERSONNEL CONSULTANTS (FPC),2025,2,CONSENSUS,1,1,1,NASAA,initial_fee_installment,franchisor,fee,"FFC will finance up to $15,000 of your Initial Franchise Fee using the standard form promissory note attached as Exhibit L (the “Note”). || under the terms of the Note, we reserve the right to do so in the future.",1
S4743,F-O-R-T-U-N-E PERSONNEL CONSULTANTS (FPC),2026,2,CONSENSUS,1,1,1,NASAA,initial_fee_installment,franchisor,fee,"FFC will finance up to $15,000 of your Initial Franchise Fee using the standard form promissory note attached as Exhibit L (the “Note”). || Although we have not in the past and do not have a current intent to transfer, assign or sell to any third party the notes executed by you or any other Franchisee, under the terms of the Note, we reserve the right to do so in the future.",1
U_cd7c2a22,"F19 Franchising, LLC",2015,4,CONSENSUS,1,1,1,CA,initial_fee_installment | third_party_equipment_leasing | third_party_construction_loan | lease_guarantee | franchisor_discretionary_loan_guarantee | affiliate_direct_loan,franchisor | affiliate | third_party,fee | equipment | construction_conversion | working_capital | lease_site,"Holdings and certain of its owners, may at their option guarantee Site leases, certain tenant improvement loans, and equipment leases and provide loans to you || You will pay this fee in equal monthly installments of $166 67 over a five-year period || Holdings, in its capacity as an owner of franchisee, may, in its discretion, from time to time lend money to franchisee to cover its operating capital needs.",1
U_391ca172,f2o Franchising Company LLC,2013,1,CONSENSUS,1,1,1,CA,passive_sba_directory_access | formal_third_party_financing_program,third_party,other,We do not offer direct or indirect financing  We do not guaranty your notes  leases or other obligations || in the SBA hrjiichiGe Registry—It is our understanding that this acceptnnuo mnv otpodite the loan proLoss || We have set up a hrosh To Order financo Con               with BocFlv. an online bus || by partially subsidizing BocFlv s Premium Service fee for vour first restaurant thai pursues financing,1
U_391ca172,f2o Franchising Company LLC,2014,1,CONSENSUS,1,1,1,CA,passive_sba_directory_access | third_party_financing_arrangement_assistance,third_party,other,"We do not offer direct or indirect financing  We do not guaranty your notes, leases or other obligations || We have a subscription with BoeFly, an online marketplace for franchisees to seek lenders We may assist franchisees in availing of this avenue to secure financing by partially subsidizing BoeFly's Prermum Service fee for your first restaurant that pursues financing through BoeFly",1
S0596,F45 Training,2015,0,CONSENSUS,1,2,2,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We do not guarantee your note, lease or obligation",1
S0596,F45 Training,2016,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"Neither we nor any of oui agents oi affiliates offei any direct oi indnect financing to you or guarantee any note, lease, or obligation foi you",1
S0596,F45 Training,2022,,UNRESOLVED_SCORE_CONFLICT,0,6,4,NASAA | WI,affiliate_direct_loan | formal_third_party_financing_program | passive_sba_directory_access | lender_referral_compensation | affiliate_direct_loan | lender_referral_compensation | passive_sba_directory_access | lender_referral_compensation | passive_sba_directory_access,affiliate | third_party | franchisor | affiliate | third_party | third_party,fee | equipment | construction_conversion | working_capital | other | other,"Through FAFC LLC (“FAFC”), debt financing may be available to potential franchisees who meet certain criteria. FAFC is a joint venture between the Company and an affiliate that was established primarily for the purposes of providing debt financing to franchisees who are military veterans and have been honorably discharged since 1980. || The financing will cover the opening and pre-opening costs to open an F45 Studio, including initial franchise fee, equipment costs, construction costs, pre-opening costs, and working capital, up to a maximum loan amount of $400,000 unless otherwise approved by FAFC. || We have a relationship with Swoop Funding (“Swoop”), a funding brokerage platform that assists franchisees to obtain third-party financing. Through an agreement with Swoop, we are eligible to earn a fee equal to 20% of any commission generated by a funding transaction that is originated by Swoop. We do not provide the financing, nor do we set any terms of the financing that is sourced through Swoop. || If you are interested in obtaining a loan from a bank or other lending source that is guaranteed by the United States Small Business Administration (“SBA”), the franchisor is listed on the Franchise Registry, which means you may receive expedited loan processing through the SBA. || We and our affiliates do not have any current practice or future intent to sell, assign, or discount to a third party the promissory notes executed under the program for financing for military veterans.",1
S0596,F45 Training,2023,1,CONSENSUS,1,2,2,NASAA,formal_third_party_financing_program | lender_referral_compensation | third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"Neither we nor any of our agents or affiliates offer any direct or indirect financing to you or guarantee any note, lease, or obligation for you. || We have one arrangement with a third-party financing lead source to assist franchisees who are seeking third-party lending sources. || We do not provide the financing, nor do we set any terms of the financing that is sourced through Swoop.",1
S0596,F45 Training,2024,1,CONSENSUS,1,6,4,MN | NASAA,lender_referral_compensation,third_party,other,"Neither we nor any of our agents or affiliates offer any direct or indirect financing to you or guarantee any note, lease, or obligation for you. || We have one arrangement with a third-party financing lead source to assist franchisees who are seeking third-party lending sources. || We do not provide the financing, nor do we set any terms of the financing that is sourced through Swoop.",1
S0596,F45 Training,2025,1,CONSENSUS,1,4,2,MN | NASAA,third_party_financing_arrangement_assistance | third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"Neither we nor any of our agents or affiliates offer any direct or indirect financing to you or guarantee any note, lease, or obligation for you. || Through an agreement with Swoop, we are eligible to earn a fee equal to 20% of any commission generated from Swoop assisting a franchisee in finding financing with a third party. || We do not provide the financing, nor do we know whether any franchisee will access financing, nor the terms of the financing that is sourced through Swoop.",1
S0596,F45 Training,2026,1,CONSENSUS,1,2,1,NASAA | WI,third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"Neither we nor any of our agents or affiliates offer any direct or indirect financing to you or guarantee any note, lease, or obligation for you. || We maintain a relationship with Swoop Funding (“Swoop”), a business insights and capital access platform used by business owners and franchise operators. || We do not provide financing, we do not require franchisees to obtain financing through Swoop, and we do not know whether any franchisee will qualify for financing or the terms of any financing that may be offered.",1
S6061,Face Foundrie,2022,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S6061,Face Foundrie,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S6061,Face Foundrie,2024,0,CONSENSUS,1,2,1,MN | NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S6061,Face Foundrie,2025,0,CONSENSUS,1,5,2,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S6061,Face Foundrie,2026,0,CONSENSUS,1,2,1,NASAA | WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
U_079363a0,Facialworks,2024,0,CONSENSUS,1,3,1,MN | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation.",1
U_4faf6eb7,"Fairfield by Marriott hotels, Fairfield Inn by Marriott hotels, Fairfield Inn & Suites by Marriott h",2023,4,CONSENSUS,1,2,2,NASAA_NON_SBA,franchisor_discretionary_loan_guarantee | mezzanine_loan | development_incentive_or_key_money | mezzanine_loan | partial_loan_guarantee | development_incentive_or_key_money,franchisor | third_party,construction_conversion | store_acquisition,"we may offer for certain hotels credit support in the form of a contingent guaranty of a portion of a loan provided by a third-party lender, or we may make a mezzanine loan. || We may sell or assign any interest we have in any promissory note you execute in our favor or any loan we may advance to you. || the unamortized portion of the modular construction development incentive amount will be added to any amounts due upon termination.",0
